payment_id,customer_id,cafe_id,payment_method,event,paid_at,_etl_loaded_at
106483,2560,cafe_11,coupon,"{""customer"": 2560, ""amount"": 7.50}",2026-05-27 08:52:00,2026-05-28 03:30:00
106506,2388,cafe_04,credit_card,"{""customer"": 2388, ""amount"": 17.70}",2026-05-27 08:54:00,2026-05-28 03:30:00
106583,2139,cafe_09,credit_card,"{""customer"": 2139, ""amount"": 8.50}",2026-05-27 08:54:00,2026-05-28 03:30:00
106499,1780,cafe_08,credit_card,"{""customer"": 1780, ""amount"": 13.50}",2026-05-27 08:56:00,2026-05-28 03:30:00
106084,3248,cafe_09,gift_card,"{""customer"": 3248, ""amount"": 4.20}",2026-05-27 09:03:00,2026-05-28 03:30:00
106239,1614,cafe_05,coupon,"{""customer"": 1614, ""amount"": 7.50}",2026-05-27 09:07:00,2026-05-28 03:30:00
106356,3336,cafe_03,credit_card,"{""customer"": 3336, ""amount"": 12.50}",2026-05-27 09:07:00,2026-05-28 03:30:00
106394,1726,cafe_05,credit_card,"{""customer"": 1726, ""amount"": 25.20}",2026-05-27 09:08:00,2026-05-28 03:30:00
106221,458,cafe_10,coupon,"{""customer"": 458, ""amount"": 11.50}",2026-05-27 09:09:00,2026-05-28 03:30:00
106481,544,cafe_07,credit_card,"{""customer"": 544, ""amount"": 3.20}",2026-05-27 09:10:00,2026-05-28 03:30:00
106574,1817,cafe_05,credit_card,"{""customer"": 1817, ""amount"": 4.50}",2026-05-27 09:12:00,2026-05-28 03:30:00
106157,2962,cafe_11,credit_card,"{""customer"": 2962, ""amount"": 4.20}",2026-05-27 09:13:00,2026-05-28 03:30:00
106270,1184,cafe_08,gift_card,"{""customer"": 1184, ""amount"": 3.00}",2026-05-27 09:13:00,2026-05-28 03:30:00
106065,2198,cafe_02,gift_card,"{""customer"": 2198, ""amount"": 7.50}",2026-05-27 09:14:00,2026-05-28 03:30:00
106186,3351,cafe_12,credit_card,"{""customer"": 3351, ""amount"": 3.80}",2026-05-27 09:20:00,2026-05-28 03:30:00
106280,2007,cafe_02,bank_transfer,"{""customer"": 2007, ""amount"": 11.50}",2026-05-27 09:23:00,2026-05-28 03:30:00
106478,2,cafe_03,credit_card,"{""customer"": 2, ""amount"": 20.50}",2026-05-27 09:23:00,2026-05-28 03:30:00
106202,1826,cafe_02,credit_card,"{""customer"": 1826, ""amount"": 3.90}",2026-05-27 09:27:00,2026-05-28 03:30:00
106392,2687,cafe_05,bank_transfer,"{""customer"": 2687, ""amount"": 8.20}",2026-05-27 09:28:00,2026-05-28 03:30:00
106088,599,cafe_06,credit_card,"{""customer"": 599, ""amount"": 10.70}",2026-05-27 09:29:00,2026-05-28 03:30:00
106474,1383,cafe_08,credit_card,"{""customer"": 1383, ""amount"": 3.80}",2026-05-27 09:31:00,2026-05-28 03:30:00
106520,2365,cafe_07,credit_card,"{""customer"": 2365, ""amount"": 7.50}",2026-05-27 09:33:00,2026-05-28 03:30:00
106223,2890,cafe_03,gift_card,"{""customer"": 2890, ""amount"": 3.80}",2026-05-27 09:34:00,2026-05-28 03:30:00
106606,3888,cafe_10,credit_card,"{""customer"": 3888, ""amount"": 3.50}",2026-05-27 09:34:00,2026-05-28 03:30:00
106614,3896,cafe_08,bank_transfer,"{""customer"": 3896, ""amount"": 2.80}",2026-05-27 09:34:00,2026-05-28 03:30:00
106227,3247,cafe_07,credit_card,"{""customer"": 3247, ""amount"": 3.50}",2026-05-27 09:36:00,2026-05-28 03:30:00
106209,2682,cafe_08,credit_card,"{""customer"": 2682, ""amount"": 3.50}",2026-05-27 09:37:00,2026-05-28 03:30:00
106512,1838,cafe_06,gift_card,"{""customer"": 1838, ""amount"": 3.80}",2026-05-27 09:39:00,2026-05-28 03:30:00
106127,1661,cafe_04,credit_card,"{""customer"": 1661, ""amount"": 3.00}",2026-05-27 09:42:00,2026-05-28 03:30:00
106494,3262,cafe_01,credit_card,"{""customer"": 3262, ""amount"": 2.80}",2026-05-27 09:44:00,2026-05-28 03:30:00
106615,3897,cafe_12,credit_card,"{""customer"": 3897, ""amount"": 2.80}",2026-05-27 09:44:00,2026-05-28 03:30:00
106409,656,cafe_12,gift_card,"{""customer"": 656, ""amount"": 4.20}",2026-05-27 09:45:00,2026-05-28 03:30:00
106605,3887,cafe_04,bank_transfer,"{""customer"": 3887, ""amount"": 8.50}",2026-05-27 09:48:00,2026-05-28 03:30:00
106579,2052,cafe_05,coupon,"{""customer"": 2052, ""amount"": 7.50}",2026-05-27 09:49:00,2026-05-28 03:30:00
106098,2546,cafe_04,credit_card,"{""customer"": 2546, ""amount"": 12.50}",2026-05-27 09:51:00,2026-05-28 03:30:00
106214,1140,cafe_10,credit_card,"{""customer"": 1140, ""amount"": 3.80}",2026-05-27 09:51:00,2026-05-28 03:30:00
106310,3306,cafe_08,bank_transfer,"{""customer"": 3306, ""amount"": 3.90}",2026-05-27 09:56:00,2026-05-28 03:30:00
106400,1621,cafe_07,credit_card,"{""customer"": 1621, ""amount"": 7.50}",2026-05-27 09:56:00,2026-05-28 03:30:00
106524,1249,cafe_09,credit_card,"{""customer"": 1249, ""amount"": 4.50}",2026-05-27 09:56:00,2026-05-28 03:30:00
106240,1733,cafe_02,credit_card,"{""customer"": 1733, ""amount"": 7.50}",2026-05-27 09:57:00,2026-05-28 03:30:00
106188,992,cafe_02,credit_card,"{""customer"": 992, ""amount"": 7.50}",2026-05-27 09:58:00,2026-05-28 03:30:00
106191,1254,cafe_12,coupon,"{""customer"": 1254, ""amount"": 2.80}",2026-05-27 10:01:00,2026-05-28 03:30:00
106359,1819,cafe_09,credit_card,"{""customer"": 1819, ""amount"": 13.50}",2026-05-27 10:02:00,2026-05-28 03:30:00
106286,2031,cafe_02,credit_card,"{""customer"": 2031, ""amount"": 3.50}",2026-05-27 10:06:00,2026-05-28 03:30:00
106569,648,cafe_04,bank_transfer,"{""customer"": 648, ""amount"": 13.50}",2026-05-27 10:06:00,2026-05-28 03:30:00
106461,2371,cafe_10,credit_card,"{""customer"": 2371, ""amount"": 10.50}",2026-05-27 10:07:00,2026-05-28 03:30:00
106198,1378,cafe_05,credit_card,"{""customer"": 1378, ""amount"": 6.90}",2026-05-27 10:08:00,2026-05-28 03:30:00
106502,1757,cafe_07,credit_card,"{""customer"": 1757, ""amount"": 3.00}",2026-05-27 10:09:00,2026-05-28 03:30:00
106066,937,cafe_01,gift_card,"{""customer"": 937, ""amount"": 7.50}",2026-05-27 10:14:00,2026-05-28 03:30:00
106079,2004,cafe_07,credit_card,"{""customer"": 2004, ""amount"": 8.50}",2026-05-27 10:15:00,2026-05-28 03:30:00
106106,2613,cafe_08,credit_card,"{""customer"": 2613, ""amount"": 7.50}",2026-05-27 10:19:00,2026-05-28 03:30:00
106382,2447,cafe_09,credit_card,"{""customer"": 2447, ""amount"": 8.90}",2026-05-27 10:19:00,2026-05-28 03:30:00
106604,3886,cafe_01,credit_card,"{""customer"": 3886, ""amount"": 8.90}",2026-05-27 10:22:00,2026-05-28 03:30:00
106403,789,cafe_12,credit_card,"{""customer"": 789, ""amount"": 11.50}",2026-05-27 10:23:00,2026-05-28 03:30:00
106100,1086,cafe_08,gift_card,"{""customer"": 1086, ""amount"": 3.20}",2026-05-27 10:24:00,2026-05-28 03:30:00
106444,1682,cafe_03,bank_transfer,"{""customer"": 1682, ""amount"": 3.00}",2026-05-27 10:26:00,2026-05-28 03:30:00
106156,293,cafe_11,bank_transfer,"{""customer"": 293, ""amount"": 10.50}",2026-05-27 10:27:00,2026-05-28 03:30:00
106456,495,cafe_06,credit_card,"{""customer"": 495, ""amount"": 13.50}",2026-05-27 10:27:00,2026-05-28 03:30:00
106429,939,cafe_04,credit_card,"{""customer"": 939, ""amount"": 13.50}",2026-05-27 10:29:00,2026-05-28 03:30:00
106613,3895,cafe_11,credit_card,"{""customer"": 3895, ""amount"": 3.00}",2026-05-27 10:29:00,2026-05-28 03:30:00
106075,1329,cafe_12,credit_card,"{""customer"": 1329, ""amount"": 3.50}",2026-05-27 10:31:00,2026-05-28 03:30:00
106412,2565,cafe_09,credit_card,"{""customer"": 2565, ""amount"": 7.50}",2026-05-27 10:31:00,2026-05-28 03:30:00
106418,2414,cafe_08,gift_card,"{""customer"": 2414, ""amount"": 3.80}",2026-05-27 10:33:00,2026-05-28 03:30:00
106321,1648,cafe_11,credit_card,"{""customer"": 1648, ""amount"": 3.90}",2026-05-27 10:35:00,2026-05-28 03:30:00
106163,178,cafe_08,credit_card,"{""customer"": 178, ""amount"": 4.20}",2026-05-27 10:36:00,2026-05-28 03:30:00
106243,3254,cafe_09,credit_card,"{""customer"": 3254, ""amount"": 3.80}",2026-05-27 10:37:00,2026-05-28 03:30:00
106256,2168,cafe_01,coupon,"{""customer"": 2168, ""amount"": 3.00}",2026-05-27 10:37:00,2026-05-28 03:30:00
106510,2302,cafe_12,coupon,"{""customer"": 2302, ""amount"": 4.20}",2026-05-27 10:38:00,2026-05-28 03:30:00
106362,1072,cafe_11,credit_card,"{""customer"": 1072, ""amount"": 2.80}",2026-05-27 10:39:00,2026-05-28 03:30:00
106597,3879,cafe_01,credit_card,"{""customer"": 3879, ""amount"": 2.80}",2026-05-27 10:39:00,2026-05-28 03:30:00
106183,3411,cafe_10,credit_card,"{""customer"": 3411, ""amount"": 3.00}",2026-05-27 10:41:00,2026-05-28 03:30:00
106262,845,cafe_03,credit_card,"{""customer"": 845, ""amount"": 8.20}",2026-05-27 10:42:00,2026-05-28 03:30:00
106611,3893,cafe_04,credit_card,"{""customer"": 3893, ""amount"": 11.30}",2026-05-27 10:42:00,2026-05-28 03:30:00
106619,3901,cafe_01,credit_card,"{""customer"": 3901, ""amount"": 11.50}",2026-05-27 10:43:00,2026-05-28 03:30:00
106475,3171,cafe_11,coupon,"{""customer"": 3171, ""amount"": 2.80}",2026-05-27 10:47:00,2026-05-28 03:30:00
106196,2820,cafe_02,credit_card,"{""customer"": 2820, ""amount"": 3.20}",2026-05-27 10:49:00,2026-05-28 03:30:00
106390,368,cafe_08,coupon,"{""customer"": 368, ""amount"": 8.90}",2026-05-27 10:49:00,2026-05-28 03:30:00
106304,2875,cafe_07,credit_card,"{""customer"": 2875, ""amount"": 3.00}",2026-05-27 10:50:00,2026-05-28 03:30:00
106276,3279,cafe_04,credit_card,"{""customer"": 3279, ""amount"": 12.50}",2026-05-27 10:57:00,2026-05-28 03:30:00
106279,420,cafe_12,credit_card,"{""customer"": 420, ""amount"": 8.50}",2026-05-27 10:57:00,2026-05-28 03:30:00
106064,3307,cafe_12,credit_card,"{""customer"": 3307, ""amount"": 3.00}",2026-05-27 11:00:00,2026-05-28 03:30:00
106445,3089,cafe_01,credit_card,"{""customer"": 3089, ""amount"": 2.80}",2026-05-27 11:00:00,2026-05-28 03:30:00
106559,2602,cafe_06,credit_card,"{""customer"": 2602, ""amount"": 8.50}",2026-05-27 11:04:00,2026-05-28 03:30:00
106109,1250,cafe_04,coupon,"{""customer"": 1250, ""amount"": 17.00}",2026-05-27 11:05:00,2026-05-28 03:30:00
106322,2236,cafe_07,coupon,"{""customer"": 2236, ""amount"": 8.50}",2026-05-27 11:05:00,2026-05-28 03:30:00
106498,3111,cafe_11,credit_card,"{""customer"": 3111, ""amount"": 10.50}",2026-05-27 11:05:00,2026-05-28 03:30:00
106302,904,cafe_02,gift_card,"{""customer"": 904, ""amount"": 20.00}",2026-05-27 11:06:00,2026-05-28 03:30:00
106608,3890,cafe_10,credit_card,"{""customer"": 3890, ""amount"": 7.50}",2026-05-27 11:12:00,2026-05-28 03:30:00
106544,1967,cafe_04,credit_card,"{""customer"": 1967, ""amount"": 8.90}",2026-05-27 11:15:00,2026-05-28 03:30:00
106120,462,cafe_04,credit_card,"{""customer"": 462, ""amount"": 7.50}",2026-05-27 11:18:00,2026-05-28 03:30:00
106389,645,cafe_05,coupon,"{""customer"": 645, ""amount"": 11.50}",2026-05-27 11:18:00,2026-05-28 03:30:00
106533,118,cafe_09,credit_card,"{""customer"": 118, ""amount"": 11.30}",2026-05-27 11:18:00,2026-05-28 03:30:00
106080,1470,cafe_10,bank_transfer,"{""customer"": 1470, ""amount"": 4.20}",2026-05-27 11:22:00,2026-05-28 03:30:00
106295,1172,cafe_11,gift_card,"{""customer"": 1172, ""amount"": 11.50}",2026-05-27 11:22:00,2026-05-28 03:30:00
106417,2554,cafe_02,gift_card,"{""customer"": 2554, ""amount"": 13.50}",2026-05-27 11:23:00,2026-05-28 03:30:00
106212,2347,cafe_01,bank_transfer,"{""customer"": 2347, ""amount"": 4.20}",2026-05-27 11:26:00,2026-05-28 03:30:00
106532,1954,cafe_12,bank_transfer,"{""customer"": 1954, ""amount"": 3.00}",2026-05-27 11:26:00,2026-05-28 03:30:00
106434,2760,cafe_07,credit_card,"{""customer"": 2760, ""amount"": 3.00}",2026-05-27 11:27:00,2026-05-28 03:30:00
106181,403,cafe_05,credit_card,"{""customer"": 403, ""amount"": 3.80}",2026-05-27 11:28:00,2026-05-28 03:30:00
106170,2457,cafe_02,credit_card,"{""customer"": 2457, ""amount"": 12.50}",2026-05-27 11:30:00,2026-05-28 03:30:00
106612,3894,cafe_12,credit_card,"{""customer"": 3894, ""amount"": 7.50}",2026-05-27 11:33:00,2026-05-28 03:30:00
106573,2962,cafe_08,coupon,"{""customer"": 2962, ""amount"": 33.00}",2026-05-27 11:36:00,2026-05-28 03:30:00
106430,2059,cafe_05,credit_card,"{""customer"": 2059, ""amount"": 6.90}",2026-05-27 11:37:00,2026-05-28 03:30:00
106586,3868,cafe_11,gift_card,"{""customer"": 3868, ""amount"": 7.50}",2026-05-27 11:38:00,2026-05-28 03:30:00
106590,3872,cafe_02,credit_card,"{""customer"": 3872, ""amount"": 13.50}",2026-05-27 11:38:00,2026-05-28 03:30:00
106151,1306,cafe_09,gift_card,"{""customer"": 1306, ""amount"": 3.00}",2026-05-27 11:39:00,2026-05-28 03:30:00
106139,2857,cafe_03,gift_card,"{""customer"": 2857, ""amount"": 20.70}",2026-05-27 11:42:00,2026-05-28 03:30:00
106527,1675,cafe_09,credit_card,"{""customer"": 1675, ""amount"": 16.50}",2026-05-27 11:44:00,2026-05-28 03:30:00
106067,2642,cafe_07,credit_card,"{""customer"": 2642, ""amount"": 3.50}",2026-05-27 11:46:00,2026-05-28 03:30:00
106231,2949,cafe_11,credit_card,"{""customer"": 2949, ""amount"": 8.50}",2026-05-27 11:47:00,2026-05-28 03:30:00
106257,3481,cafe_11,gift_card,"{""customer"": 3481, ""amount"": 16.50}",2026-05-27 11:47:00,2026-05-28 03:30:00
106505,295,cafe_11,credit_card,"{""customer"": 295, ""amount"": 16.50}",2026-05-27 11:49:00,2026-05-28 03:30:00
106535,2620,cafe_05,credit_card,"{""customer"": 2620, ""amount"": 11.50}",2026-05-27 11:52:00,2026-05-28 03:30:00
106161,111,cafe_02,bank_transfer,"{""customer"": 111, ""amount"": 14.40}",2026-05-27 11:53:00,2026-05-28 03:30:00
106380,1444,cafe_09,credit_card,"{""customer"": 1444, ""amount"": 21.00}",2026-05-27 11:53:00,2026-05-28 03:30:00
106368,1861,cafe_03,credit_card,"{""customer"": 1861, ""amount"": 12.80}",2026-05-27 11:54:00,2026-05-28 03:30:00
106306,2364,cafe_12,credit_card,"{""customer"": 2364, ""amount"": 4.50}",2026-05-27 11:55:00,2026-05-28 03:30:00
106274,249,cafe_01,bank_transfer,"{""customer"": 249, ""amount"": 8.50}",2026-05-27 11:57:00,2026-05-28 03:30:00
106443,2224,cafe_05,credit_card,"{""customer"": 2224, ""amount"": 3.20}",2026-05-27 11:57:00,2026-05-28 03:30:00
106187,285,cafe_09,credit_card,"{""customer"": 285, ""amount"": 14.30}",2026-05-27 12:01:00,2026-05-28 03:30:00
106216,2904,cafe_02,coupon,"{""customer"": 2904, ""amount"": 8.90}",2026-05-27 12:01:00,2026-05-28 03:30:00
106328,1555,cafe_01,gift_card,"{""customer"": 1555, ""amount"": 8.20}",2026-05-27 12:01:00,2026-05-28 03:30:00
106122,1705,cafe_01,coupon,"{""customer"": 1705, ""amount"": 3.80}",2026-05-27 12:06:00,2026-05-28 03:30:00
106493,3281,cafe_05,credit_card,"{""customer"": 3281, ""amount"": 3.00}",2026-05-27 12:06:00,2026-05-28 03:30:00
106473,2662,cafe_10,coupon,"{""customer"": 2662, ""amount"": 10.50}",2026-05-27 12:07:00,2026-05-28 03:30:00
106258,2104,cafe_06,gift_card,"{""customer"": 2104, ""amount"": 8.90}",2026-05-27 12:10:00,2026-05-28 03:30:00
106487,1518,cafe_07,gift_card,"{""customer"": 1518, ""amount"": 8.90}",2026-05-27 12:10:00,2026-05-28 03:30:00
106482,2982,cafe_05,credit_card,"{""customer"": 2982, ""amount"": 2.80}",2026-05-27 12:11:00,2026-05-28 03:30:00
106415,2537,cafe_01,credit_card,"{""customer"": 2537, ""amount"": 11.50}",2026-05-27 12:13:00,2026-05-28 03:30:00
106360,610,cafe_09,credit_card,"{""customer"": 610, ""amount"": 11.50}",2026-05-27 12:14:00,2026-05-28 03:30:00
106203,3241,cafe_05,gift_card,"{""customer"": 3241, ""amount"": 3.50}",2026-05-27 12:15:00,2026-05-28 03:30:00
106068,2824,cafe_09,bank_transfer,"{""customer"": 2824, ""amount"": 12.50}",2026-05-27 12:16:00,2026-05-28 03:30:00
106190,1110,cafe_01,bank_transfer,"{""customer"": 1110, ""amount"": 6.80}",2026-05-27 12:18:00,2026-05-28 03:30:00
106228,2522,cafe_07,credit_card,"{""customer"": 2522, ""amount"": 3.80}",2026-05-27 12:19:00,2026-05-28 03:30:00
106385,2611,cafe_11,credit_card,"{""customer"": 2611, ""amount"": 10.10}",2026-05-27 12:23:00,2026-05-28 03:30:00
106345,2682,cafe_09,credit_card,"{""customer"": 2682, ""amount"": 8.90}",2026-05-27 12:24:00,2026-05-28 03:30:00
106593,3875,cafe_03,credit_card,"{""customer"": 3875, ""amount"": 12.50}",2026-05-27 12:24:00,2026-05-28 03:30:00
106538,1737,cafe_09,bank_transfer,"{""customer"": 1737, ""amount"": 12.10}",2026-05-27 12:25:00,2026-05-28 03:30:00
106451,2105,cafe_08,coupon,"{""customer"": 2105, ""amount"": 3.00}",2026-05-27 12:26:00,2026-05-28 03:30:00
106093,421,cafe_04,credit_card,"{""customer"": 421, ""amount"": 11.50}",2026-05-27 12:27:00,2026-05-28 03:30:00
106134,1042,cafe_01,coupon,"{""customer"": 1042, ""amount"": 3.80}",2026-05-27 12:28:00,2026-05-28 03:30:00
106365,1850,cafe_03,credit_card,"{""customer"": 1850, ""amount"": 8.90}",2026-05-27 12:28:00,2026-05-28 03:30:00
106516,408,cafe_12,coupon,"{""customer"": 408, ""amount"": 7.20}",2026-05-27 12:28:00,2026-05-28 03:30:00
106297,2556,cafe_05,credit_card,"{""customer"": 2556, ""amount"": 8.50}",2026-05-27 12:33:00,2026-05-28 03:30:00
106464,2260,cafe_05,bank_transfer,"{""customer"": 2260, ""amount"": 11.50}",2026-05-27 12:35:00,2026-05-28 03:30:00
106622,3904,cafe_01,bank_transfer,"{""customer"": 3904, ""amount"": 8.90}",2026-05-27 12:36:00,2026-05-28 03:30:00
106558,51,cafe_02,credit_card,"{""customer"": 51, ""amount"": 3.00}",2026-05-27 12:38:00,2026-05-28 03:30:00
106253,759,cafe_04,bank_transfer,"{""customer"": 759, ""amount"": 8.90}",2026-05-27 12:39:00,2026-05-28 03:30:00
106346,3064,cafe_12,coupon,"{""customer"": 3064, ""amount"": 3.50}",2026-05-27 12:39:00,2026-05-28 03:30:00
106387,1961,cafe_06,credit_card,"{""customer"": 1961, ""amount"": 8.50}",2026-05-27 12:43:00,2026-05-28 03:30:00
106358,2263,cafe_07,credit_card,"{""customer"": 2263, ""amount"": 3.20}",2026-05-27 12:45:00,2026-05-28 03:30:00
106115,958,cafe_02,credit_card,"{""customer"": 958, ""amount"": 12.70}",2026-05-27 12:46:00,2026-05-28 03:30:00
106373,3049,cafe_05,credit_card,"{""customer"": 3049, ""amount"": 8.50}",2026-05-27 12:46:00,2026-05-28 03:30:00
106116,717,cafe_01,bank_transfer,"{""customer"": 717, ""amount"": 3.00}",2026-05-27 12:47:00,2026-05-28 03:30:00
106205,1307,cafe_11,gift_card,"{""customer"": 1307, ""amount"": 7.00}",2026-05-27 12:48:00,2026-05-28 03:30:00
106226,1815,cafe_09,credit_card,"{""customer"": 1815, ""amount"": 3.50}",2026-05-27 12:59:00,2026-05-28 03:30:00
106184,3016,cafe_09,credit_card,"{""customer"": 3016, ""amount"": 8.90}",2026-05-27 13:00:00,2026-05-28 03:30:00
106530,3426,cafe_12,credit_card,"{""customer"": 3426, ""amount"": 10.50}",2026-05-27 13:01:00,2026-05-28 03:30:00
106236,2050,cafe_09,coupon,"{""customer"": 2050, ""amount"": 3.50}",2026-05-27 13:06:00,2026-05-28 03:30:00
106551,2325,cafe_01,bank_transfer,"{""customer"": 2325, ""amount"": 7.50}",2026-05-27 13:08:00,2026-05-28 03:30:00
106111,1817,cafe_12,credit_card,"{""customer"": 1817, ""amount"": 6.90}",2026-05-27 13:11:00,2026-05-28 03:30:00
106291,1763,cafe_12,credit_card,"{""customer"": 1763, ""amount"": 16.50}",2026-05-27 13:14:00,2026-05-28 03:30:00
106347,637,cafe_08,credit_card,"{""customer"": 637, ""amount"": 7.50}",2026-05-27 13:15:00,2026-05-28 03:30:00
106344,518,cafe_10,credit_card,"{""customer"": 518, ""amount"": 11.90}",2026-05-27 13:16:00,2026-05-28 03:30:00
106112,2841,cafe_09,bank_transfer,"{""customer"": 2841, ""amount"": 4.20}",2026-05-27 13:19:00,2026-05-28 03:30:00
106488,2613,cafe_11,credit_card,"{""customer"": 2613, ""amount"": 6.50}",2026-05-27 13:20:00,2026-05-28 03:30:00
106490,194,cafe_05,credit_card,"{""customer"": 194, ""amount"": 8.90}",2026-05-27 13:21:00,2026-05-28 03:30:00
106285,1129,cafe_08,credit_card,"{""customer"": 1129, ""amount"": 3.20}",2026-05-27 13:23:00,2026-05-28 03:30:00
106406,988,cafe_02,credit_card,"{""customer"": 988, ""amount"": 3.50}",2026-05-27 13:23:00,2026-05-28 03:30:00
106153,3456,cafe_02,credit_card,"{""customer"": 3456, ""amount"": 3.90}",2026-05-27 13:24:00,2026-05-28 03:30:00
106326,816,cafe_03,bank_transfer,"{""customer"": 816, ""amount"": 7.50}",2026-05-27 13:24:00,2026-05-28 03:30:00
106459,737,cafe_10,coupon,"{""customer"": 737, ""amount"": 4.20}",2026-05-27 13:25:00,2026-05-28 03:30:00
106125,2042,cafe_07,credit_card,"{""customer"": 2042, ""amount"": 3.50}",2026-05-27 13:28:00,2026-05-28 03:30:00
106178,645,cafe_07,credit_card,"{""customer"": 645, ""amount"": 7.50}",2026-05-27 13:29:00,2026-05-28 03:30:00
106441,1069,cafe_07,credit_card,"{""customer"": 1069, ""amount"": 8.50}",2026-05-27 13:30:00,2026-05-28 03:30:00
106149,3256,cafe_09,credit_card,"{""customer"": 3256, ""amount"": 12.30}",2026-05-27 13:32:00,2026-05-28 03:30:00
106329,1661,cafe_02,coupon,"{""customer"": 1661, ""amount"": 8.90}",2026-05-27 13:32:00,2026-05-28 03:30:00
106155,2155,cafe_12,credit_card,"{""customer"": 2155, ""amount"": 8.50}",2026-05-27 13:33:00,2026-05-28 03:30:00
106246,2103,cafe_04,gift_card,"{""customer"": 2103, ""amount"": 12.30}",2026-05-27 13:33:00,2026-05-28 03:30:00
106137,2094,cafe_05,credit_card,"{""customer"": 2094, ""amount"": 8.50}",2026-05-27 13:37:00,2026-05-28 03:30:00
106350,1890,cafe_02,credit_card,"{""customer"": 1890, ""amount"": 17.40}",2026-05-27 13:37:00,2026-05-28 03:30:00
106555,1982,cafe_03,credit_card,"{""customer"": 1982, ""amount"": 8.50}",2026-05-27 13:37:00,2026-05-28 03:30:00
106568,3280,cafe_03,credit_card,"{""customer"": 3280, ""amount"": 6.90}",2026-05-27 13:40:00,2026-05-28 03:30:00
106129,2771,cafe_11,credit_card,"{""customer"": 2771, ""amount"": 3.00}",2026-05-27 13:42:00,2026-05-28 03:30:00
106585,3867,cafe_06,credit_card,"{""customer"": 3867, ""amount"": 3.20}",2026-05-27 13:44:00,2026-05-28 03:30:00
106128,2299,cafe_06,coupon,"{""customer"": 2299, ""amount"": 7.50}",2026-05-27 13:49:00,2026-05-28 03:30:00
106264,1089,cafe_12,credit_card,"{""customer"": 1089, ""amount"": 13.50}",2026-05-27 13:54:00,2026-05-28 03:30:00
106351,770,cafe_01,credit_card,"{""customer"": 770, ""amount"": 8.90}",2026-05-27 13:54:00,2026-05-28 03:30:00
106536,3304,cafe_02,coupon,"{""customer"": 3304, ""amount"": 3.20}",2026-05-27 13:56:00,2026-05-28 03:30:00
106517,2491,cafe_01,credit_card,"{""customer"": 2491, ""amount"": 3.80}",2026-05-27 13:57:00,2026-05-28 03:30:00
106371,2953,cafe_01,credit_card,"{""customer"": 2953, ""amount"": 3.50}",2026-05-27 13:58:00,2026-05-28 03:30:00
106519,3100,cafe_03,coupon,"{""customer"": 3100, ""amount"": 3.90}",2026-05-27 13:58:00,2026-05-28 03:30:00
106577,55,cafe_12,credit_card,"{""customer"": 55, ""amount"": 4.50}",2026-05-27 14:01:00,2026-05-28 03:30:00
106263,3364,cafe_02,credit_card,"{""customer"": 3364, ""amount"": 2.80}",2026-05-27 14:04:00,2026-05-28 03:30:00
106192,2250,cafe_11,credit_card,"{""customer"": 2250, ""amount"": 7.50}",2026-05-27 14:05:00,2026-05-28 03:30:00
106599,3881,cafe_04,credit_card,"{""customer"": 3881, ""amount"": 8.90}",2026-05-27 14:05:00,2026-05-28 03:30:00
106426,52,cafe_06,credit_card,"{""customer"": 52, ""amount"": 8.20}",2026-05-27 14:11:00,2026-05-28 03:30:00
106073,1427,cafe_06,coupon,"{""customer"": 1427, ""amount"": 3.50}",2026-05-27 14:12:00,2026-05-28 03:30:00
106404,2166,cafe_12,credit_card,"{""customer"": 2166, ""amount"": 7.50}",2026-05-27 14:12:00,2026-05-28 03:30:00
106589,3871,cafe_03,credit_card,"{""customer"": 3871, ""amount"": 23.40}",2026-05-27 14:15:00,2026-05-28 03:30:00
106173,2392,cafe_03,credit_card,"{""customer"": 2392, ""amount"": 16.50}",2026-05-27 14:16:00,2026-05-28 03:30:00
106352,3453,cafe_06,credit_card,"{""customer"": 3453, ""amount"": 4.20}",2026-05-27 14:20:00,2026-05-28 03:30:00
106325,1060,cafe_11,credit_card,"{""customer"": 1060, ""amount"": 3.80}",2026-05-27 14:21:00,2026-05-28 03:30:00
106123,1317,cafe_03,coupon,"{""customer"": 1317, ""amount"": 3.00}",2026-05-27 14:22:00,2026-05-28 03:30:00
106312,254,cafe_11,credit_card,"{""customer"": 254, ""amount"": 3.00}",2026-05-27 14:24:00,2026-05-28 03:30:00
106381,1731,cafe_06,credit_card,"{""customer"": 1731, ""amount"": 3.20}",2026-05-27 14:24:00,2026-05-28 03:30:00
106463,2091,cafe_04,credit_card,"{""customer"": 2091, ""amount"": 2.80}",2026-05-27 14:29:00,2026-05-28 03:30:00
106525,866,cafe_06,credit_card,"{""customer"": 866, ""amount"": 7.50}",2026-05-27 14:29:00,2026-05-28 03:30:00
106438,1871,cafe_10,coupon,"{""customer"": 1871, ""amount"": 3.50}",2026-05-27 14:32:00,2026-05-28 03:30:00
106164,1100,cafe_07,credit_card,"{""customer"": 1100, ""amount"": 6.90}",2026-05-27 14:33:00,2026-05-28 03:30:00
106450,814,cafe_09,credit_card,"{""customer"": 814, ""amount"": 6.90}",2026-05-27 14:35:00,2026-05-28 03:30:00
106197,463,cafe_07,bank_transfer,"{""customer"": 463, ""amount"": 3.90}",2026-05-27 14:39:00,2026-05-28 03:30:00
